Iteration,Best Score
1,4.85855636795794e+19
2,4.813583187957939e+19
3,4.779251156707939e+19
4,4.779251156707939e+19
5,4.667083623957939e+19
6,4.667083623957939e+19
7,4.667083623957939e+19
8,4.667083623957939e+19
9,4.667083623957939e+19
10,4.667083623957939e+19
11,4.258564715624606e+19
12,4.161852286874606e+19
13,3.699415591874606e+19
14,3.5486997118746055e+19
15,3.5486997118746055e+19
16,3.3710582068746056e+19
17,3.204939526874605e+19
18,3.1779117656246055e+19
19,3.1779117656246055e+19
20,3.1779117656246055e+19
21,3.1779117656246055e+19
22,3.107977265624606e+19
23,3.107977265624606e+19
24,3.107977265624606e+19
25,3.107977265624606e+19
26,3.0016850031246057e+19
27,2.7127606131246055e+19
28,2.7127606131246055e+19
29,2.592410180624605e+19
30,2.4920951822912725e+19
31,2.274991098291272e+19
32,2.274991098291272e+19
33,2.274991098291272e+19
34,2.274991098291272e+19
35,2.274991098291272e+19
36,2.274991098291272e+19
37,2.274991098291272e+19
38,2.274991098291272e+19
39,2.2549823482912723e+19
40,2.2549823482912723e+19
41,2.022663557291272e+19
42,1.7730709972912722e+19
43,1.7730709972912722e+19
44,1.6771790906246056e+19
45,1.6684865081246052e+19
46,1.6564215581246052e+19
47,1.6538600681246054e+19
48,1.6538600681246054e+19
49,1.5996869281246054e+19
50,1.5996869281246054e+19
51,1.5176738864579385e+19
52,1.5176738864579385e+19
53,1.5176738864579385e+19
54,1.5176738864579385e+19
55,1.5176738864579385e+19
56,1.5176738864579385e+19
57,1.5176738864579385e+19
58,1.5176738864579385e+19
59,1.4182323531246055e+19
60,1.3077382281246052e+19
61,1.2747766281246052e+19
62,1.1932719306246052e+19
63,1.1023171656246053e+19
64,1.1023171656246053e+19
65,1.0542544956246053e+19
66,1.0542544956246053e+19
67,1.0542544956246053e+19
68,8.792067556246052e+18
69,8.792067556246052e+18
70,8.792067556246052e+18
71,8.763590056246053e+18
72,8.763590056246053e+18
73,8.763590056246053e+18
74,8.763590056246053e+18
75,8.763590056246053e+18
76,8.763590056246053e+18
77,8.763590056246053e+18
78,8.763590056246053e+18
79,8.763590056246053e+18
80,5.698386356246054e+18
81,5.537183093746051e+18
82,5.537183093746051e+18
83,3.8757536562460524e+18
84,3.122307466246053e+18
85,3.122307466246053e+18
86,3.122307466246053e+18
87,2.8642819662460524e+18
88,2.570557246246052e+18
