Iteration,Best Score
1,1.0002173057912721e+19
2,9.251654549579389e+18
3,3.4346428645793843e+18
4,3.4346428645793843e+18
5,3.4346428645793843e+18
6,3.4346428645793843e+18
7,3.4346428645793843e+18
8,3.4346428645793843e+18
9,3.4346428645793843e+18
10,3.4346428645793843e+18
11,3.4346428645793843e+18
12,3.4346428645793843e+18
13,1.1010908220793848e+18
14,1.1010908220793848e+18
15,1.1010908220793848e+18
16,1.1010908220793848e+18
17,1.1010908220793848e+18
18,1.1010908220793848e+18
19,1.1010908220793848e+18
20,1.1010908220793848e+18
21,1.1010908220793848e+18
22,1.1010908220793848e+18
23,1.1010908220793848e+18
24,1.1010908220793848e+18
25,1.1010908220793848e+18
26,1.1010908220793848e+18
27,1.1010908220793848e+18
28,1.1010908220793848e+18
29,1.1010908220793848e+18
30,1.1010908220793848e+18
31,1.1010908220793848e+18
32,1.1010908220793848e+18
33,1.1010908220793848e+18
34,1.1010908220793848e+18
35,1.1010908220793848e+18
36,1.1010908220793848e+18
37,1.1010908220793848e+18
38,1.1010908220793848e+18
39,1.1010908220793848e+18
40,1.1010908220793848e+18
41,1.1010908220793848e+18
42,1.1010908220793848e+18
43,1.1010908220793848e+18
44,5.376332237460502e+17
45,5.376332237460502e+17
46,5.376332237460502e+17
47,5.376332237460502e+17
48,5.376332237460502e+17
49,5.376332237460502e+17
50,5.376332237460502e+17
51,5.376332237460502e+17
52,5.376332237460502e+17
53,5.376332237460502e+17
54,5.376332237460502e+17
55,5.376332237460502e+17
56,5.376332237460502e+17
57,5.376332237460502e+17
58,5.376332237460502e+17
59,5.376332237460502e+17
60,5.376332237460502e+17
61,5.376332237460502e+17
62,5.376332237460502e+17
63,5.376332237460502e+17
64,5.376332237460502e+17
65,5.376332237460502e+17
66,5.376332237460502e+17
67,5.376332237460502e+17
68,5.376332237460502e+17
69,5.376332237460502e+17
70,5.376332237460502e+17
71,5.376332237460502e+17
72,5.376332237460502e+17
73,5.376332237460502e+17
74,5.376332237460502e+17
75,5.376332237460502e+17
76,5.376332237460502e+17
77,5.376332237460502e+17
78,5.376332237460502e+17
79,5.376332237460502e+17
80,5.376332237460502e+17
81,5.376332237460502e+17
82,5.376332237460502e+17
83,5.376332237460502e+17
84,5.376332237460502e+17
85,5.376332237460502e+17
86,5.376332237460502e+17
87,5.376332237460502e+17
88,5.376332237460502e+17
89,5.376332237460502e+17
90,5.376332237460502e+17
91,5.376332237460502e+17
92,5.376332237460502e+17
93,5.376332237460502e+17
94,5.376332237460502e+17
95,5.376332237460502e+17
96,5.376332237460502e+17
97,5.376332237460502e+17
98,5.376332237460502e+17
99,5.376332237460502e+17
100,5.376332237460502e+17
