Iteration,Best Score
1,36237664.51156314
2,36237664.51156314
3,36237664.51156314
4,36237664.51156314
5,36237664.51156314
6,36237664.51156314
7,36237664.51156314
8,36237664.51156314
9,36237664.51156314
10,36237664.51156314
11,36237664.51156314
12,36237664.51156314
13,36237664.51156314
