Best Score,Worst Score,Best Improvement,Average Improvement,Iterations,Time (s),Convergence Rate,Relative Error,Convergence Speed (Stable Iterations)
1.1628472226048998e+17,1.0610763889271598e+18,5885416666664384.0,inf,100,3209.2518332004547,-2178645833333363.8,1.0,70
