Best Score,Worst Score,Best Improvement,Average Improvement,Iterations,Time (s),Convergence Rate,Relative Error,Convergence Speed (Stable Iterations)
1.630034722604911e+17,1.09998263892716e+18,9.369791666666689e+17,9369791666666690.0,100,4879.147235393524,-7285416666666683.0,1.0,91
