Iteration,Best Score
1,3.2535537840593854e+19
2,3.2535537840593854e+19
3,3.2535537840593854e+19
4,3.2403609090593853e+19
5,3.033437159059385e+19
6,3.033437159059385e+19
7,3.033437159059385e+19
8,3.033437159059385e+19
9,3.033437159059385e+19
10,2.931507569059385e+19
11,2.931507569059385e+19
12,2.931507569059385e+19
13,2.931507569059385e+19
14,2.931507569059385e+19
15,2.931507569059385e+19
16,2.7861193190593847e+19
17,2.7861193190593847e+19
18,2.7861193190593847e+19
19,2.7861193190593847e+19
20,2.7861193190593847e+19
21,2.748005669059385e+19
22,2.748005669059385e+19
23,2.748005669059385e+19
24,2.748005669059385e+19
25,2.7086844890593853e+19
26,2.7086844890593853e+19
27,2.7086844890593853e+19
28,2.6712635690593853e+19
29,2.5933453490593845e+19
30,2.5933453490593845e+19
31,2.5933453490593845e+19
32,2.5933453490593845e+19
33,2.5933453490593845e+19
34,2.5300651615593845e+19
35,2.425942244892718e+19
36,2.425942244892718e+19
37,2.425942244892718e+19
38,2.425942244892718e+19
39,2.425942244892718e+19
40,2.425942244892718e+19
41,2.364984378226051e+19
42,2.3518294382260515e+19
43,2.274192153226051e+19
44,2.1353561657260507e+19
45,2.1353561657260507e+19
46,2.1353561657260507e+19
47,2.1353561657260507e+19
48,2.1353561657260507e+19
49,1.992938354476051e+19
50,1.992938354476051e+19
51,1.8960616044760506e+19
52,1.8487370169760506e+19
53,1.6248820419760507e+19
54,1.6248820419760507e+19
55,1.6248820419760507e+19
56,1.6060720419760507e+19
57,1.6060720419760507e+19
58,1.5938603919760507e+19
59,1.5938603919760507e+19
60,1.5938603919760507e+19
61,1.5548337819760503e+19
62,1.5078550319760505e+19
63,1.5078550319760505e+19
64,1.4996222819760503e+19
65,1.3777655219760503e+19
66,1.3293781469760504e+19
67,1.28741658447605e+19
68,1.2804195344760502e+19
69,1.2804195344760502e+19
70,1.2804195344760502e+19
71,1.2691493594760503e+19
72,1.2288157969760502e+19
73,1.2288157969760502e+19
74,1.2288157969760502e+19
75,1.18354429697605e+19
76,1.18354429697605e+19
77,1.18354429697605e+19
78,1.12098853697605e+19
79,1.1207463807260498e+19
80,1.1207463807260498e+19
81,1.1207463807260498e+19
82,1.1207463807260498e+19
83,1.1207463807260498e+19
84,1.0683424182260498e+19
85,1.0683424182260498e+19
86,9.021099182260497e+18
87,8.811312557260498e+18
88,8.636535682260497e+18
