Iteration,Best Score
1,1.439291552260492e+18
2,1.439291552260492e+18
3,1.439291552260492e+18
4,1.439291552260492e+18
5,1.439291552260492e+18
6,1.439291552260492e+18
7,1.439291552260492e+18
8,1.439291552260492e+18
9,1.439291552260492e+18
10,1.439291552260492e+18
11,1.439291552260492e+18
12,1.439291552260492e+18
13,1.439291552260492e+18
14,1.439291552260492e+18
15,1.439291552260492e+18
16,1.439291552260492e+18
17,1.439291552260492e+18
18,1.439291552260492e+18
19,1.439291552260492e+18
20,1.439291552260492e+18
21,1.439291552260492e+18
22,1.439291552260492e+18
23,1.439291552260492e+18
24,1.439291552260492e+18
25,1.439291552260492e+18
26,1.439291552260492e+18
27,1.439291552260492e+18
28,1.439291552260492e+18
29,1.439291552260492e+18
30,1.439291552260492e+18
31,1.439291552260492e+18
32,1.439291552260492e+18
33,1.439291552260492e+18
34,1.439291552260492e+18
35,1.439291552260492e+18
36,1.439291552260492e+18
37,1.439291552260492e+18
38,1.439291552260492e+18
39,1.439291552260492e+18
40,1.439291552260492e+18
41,1.439291552260492e+18
42,1.439291552260492e+18
43,1.439291552260492e+18
44,1.439291552260492e+18
45,1.439291552260492e+18
46,1.439291552260492e+18
47,1.439291552260492e+18
48,1.439291552260492e+18
49,1.439291552260492e+18
50,1.439291552260492e+18
51,1.439291552260492e+18
52,1.439291552260492e+18
53,1.1275315947604923e+18
54,1.0989625530938267e+18
55,1.0989625530938267e+18
56,1.0550830530938262e+18
57,1.0405615530938259e+18
58,1.0405615530938259e+18
59,1.0405615530938259e+18
60,1.0405381530938263e+18
61,1.0405381530938263e+18
62,1.0405381530938263e+18
63,1.0405381530938263e+18
64,1.0405381530938263e+18
65,1.0405381530938263e+18
66,1.0405381530938263e+18
67,1.0405381530938263e+18
68,1.0405381530938263e+18
69,1.0405381530938263e+18
70,1.0405381530938263e+18
71,1.0405381530938263e+18
72,1.0405381530938263e+18
73,1.0405381530938263e+18
74,1.0405381530938263e+18
75,1.0405381530938263e+18
76,1.0405381530938263e+18
77,1.0405381530938263e+18
78,1.0405381530938263e+18
79,1.0405381530938263e+18
80,1.0405381530938263e+18
81,1.0405381530938263e+18
82,1.0405381530938263e+18
83,1.0405381530938263e+18
84,1.0405381530938263e+18
85,1.0405381530938263e+18
86,1.0405381530938263e+18
87,1.0405381530938263e+18
88,1.0405381530938263e+18
89,1.0405381530938263e+18
90,1.0405381530938263e+18
91,1.0405381530938263e+18
92,1.0405381530938263e+18
93,1.0405381530938263e+18
94,1.0405381530938263e+18
95,1.0405381530938263e+18
96,1.0405381530938263e+18
97,1.0405381530938263e+18
98,1.0405381530938263e+18
99,1.0405381530938263e+18
100,1.0405381530938263e+18
