Best Score,Worst Score,Best Improvement,Average Improvement,Iterations,Time (s),Convergence Rate,Relative Error,Convergence Speed (Stable Iterations)
2.550169847604898e+17,3.049931262260496e+18,2.794914277500006e+18,2.794914277500006e+16,100,3105.481246948242,-7364943450000044.0,1.0,95
