Best Score,Worst Score,Best Improvement,Average Improvement,Iterations,Time (s),Convergence Rate,Relative Error,Convergence Speed (Stable Iterations)
2.047839955938257e+17,5.212236872559385e+19,5.191758473000002e+19,5.1917584730000026e+17,100,1029.7143013477325,-1.518527363333335e+16,1.0,96
