Best Score,Worst Score,Best Improvement,Average Improvement,Iterations,Time (s),Convergence Rate,Relative Error,Convergence Speed (Stable Iterations)
1.2474580593824346e+16,4.919347251427163e+18,7.557975000000003e+17,5.575991671401523e+16,88,30.81916642189026,-5.575991671401521e+16,1.0,57
