Best Score,Worst Score,Best Improvement,Average Improvement,Iterations,Time (s),Convergence Rate,Relative Error,Convergence Speed (Stable Iterations)
2.7147765897605064e+18,7.300784042722613e+20,7.273636276825008e+20,7.273636276825008e+18,100,1792.9016942977905,-inf,1.0,97
