Best Score,Worst Score,Best Improvement,Average Improvement,Iterations,Time (s),Convergence Rate,Relative Error,Convergence Speed (Stable Iterations)
2.967090005938262e+17,2.8871060822604933e+18,3728981666661376.0,inf,100,1540.4822890758514,-9905354950000012.0,1.0,70
