Best Score,Worst Score,Best Improvement,Average Improvement,Iterations,Time (s),Convergence Rate,Relative Error,Convergence Speed (Stable Iterations)
5.464296190412718e+18,1.155878576337461e+20,inf,inf,1,5.550034761428833,0.0,1.0,0
