Best Score,Worst Score,Best Improvement,Average Improvement,Iterations,Time (s),Convergence Rate,Relative Error,Convergence Speed (Stable Iterations)
3.3093402079384724e+16,2.77306075874605e+18,6.923766666666668e+17,3.161756939393939e+16,88,31.53257417678833,-3.1135992689393924e+16,1.0,69
