Best Score,Worst Score,Best Improvement,Average Improvement,Iterations,Time (s),Convergence Rate,Relative Error,Convergence Speed (Stable Iterations)
3.9143959695793853e+18,6.591695896695795e+20,inf,inf,100,508.61172318458557,-6.237871700833331e+16,1.0,0
