Best Score,Worst Score,Best Improvement,Average Improvement,Iterations,Time (s),Convergence Rate,Relative Error,Convergence Speed (Stable Iterations)
1.0085254124796906e+17,5.464296190414636e+18,5.363443649166667e+18,6.026341178838951e+16,89,46.77452635765076,-6.026341178836797e+16,1.0,65
