Best Score,Worst Score,Best Improvement,Average Improvement,Iterations,Time (s),Convergence Rate,Relative Error,Convergence Speed (Stable Iterations)
7.837162879127185e+17,1.3202867432079387e+19,4.303754000000102e+16,inf,100,1891.588451385498,-8.796511885833338e+16,1.0,18
