Best Score,Worst Score,Best Improvement,Average Improvement,Iterations,Time (s),Convergence Rate,Relative Error,Convergence Speed (Stable Iterations)
1.5743171792912736e+19,3.5210151686370797e+21,3.505271996844167e+21,3.505271996844167e+19,100,2352.393889427185,-6.922463514666666e+17,1.0,95
