Iteration,Best Score
1,1.042629282981352e+19
2,1.042629282981352e+19
3,1.042629282981352e+19
4,1.042629282981352e+19
5,1.042629282981352e+19
6,1.042629282981352e+19
7,1.0031001897313516e+19
8,1.0031001897313516e+19
9,1.0031001897313516e+19
10,1.0031001897313516e+19
11,1.0031001897313516e+19
12,1.0031001897313516e+19
13,1.0031001897313516e+19
14,7.896996491480176e+18
15,7.896996491480176e+18
16,7.896996491480176e+18
17,7.896996491480176e+18
18,7.896996491480176e+18
19,7.896996491480176e+18
20,7.896996491480176e+18
21,7.896996491480176e+18
22,7.896996491480176e+18
23,7.896996491480176e+18
24,7.896996491480176e+18
25,7.896996491480176e+18
26,7.896996491480176e+18
27,7.896996491480176e+18
28,7.896996491480176e+18
29,7.896996491480176e+18
30,7.896996491480176e+18
31,7.896996491480176e+18
32,7.896996491480176e+18
33,7.896996491480176e+18
34,7.896996491480176e+18
35,7.896996491480176e+18
36,7.896996491480176e+18
37,7.896996491480176e+18
38,7.896996491480176e+18
39,7.896996491480176e+18
40,7.896996491480176e+18
41,6.157177321480178e+18
42,6.157177321480178e+18
43,6.157177321480178e+18
44,6.157177321480178e+18
45,6.157177321480178e+18
46,6.157177321480178e+18
47,6.157177321480178e+18
48,6.157177321480178e+18
49,6.157177321480178e+18
50,6.157177321480178e+18
51,6.157177321480178e+18
52,6.157177321480178e+18
53,6.157177321480178e+18
54,6.157177321480178e+18
55,6.157177321480178e+18
56,6.157177321480178e+18
57,6.157177321480178e+18
58,6.157177321480178e+18
59,6.157177321480178e+18
60,6.157177321480178e+18
61,6.157177321480178e+18
62,6.157177321480178e+18
63,6.157177321480178e+18
64,6.157177321480178e+18
65,6.157177321480178e+18
66,6.157177321480178e+18
67,6.157177321480178e+18
68,6.157177321480178e+18
69,6.157177321480178e+18
70,6.157177321480178e+18
71,6.157177321480178e+18
72,6.157177321480178e+18
73,6.157177321480178e+18
74,6.157177321480178e+18
75,6.157177321480178e+18
76,6.157177321480178e+18
77,6.157177321480178e+18
78,6.157177321480178e+18
79,6.157177321480178e+18
80,6.157177321480178e+18
81,6.157177321480178e+18
82,6.157177321480178e+18
83,6.157177321480178e+18
84,6.157177321480178e+18
85,6.157177321480178e+18
86,6.157177321480178e+18
87,6.157177321480178e+18
88,6.157177321480178e+18
89,6.157177321480178e+18
90,6.157177321480178e+18
91,6.157177321480178e+18
92,6.157177321480178e+18
93,6.157177321480178e+18
94,6.157177321480178e+18
95,6.157177321480178e+18
96,6.157177321480178e+18
97,6.157177321480178e+18
98,6.157177321480178e+18
99,6.157177321480178e+18
100,6.157177321480178e+18
