Best Score,Worst Score,Best Improvement,Average Improvement,Iterations,Time (s),Convergence Rate,Relative Error,Convergence Speed (Stable Iterations)
2.6062407481350762e+17,6.318083535646841e+18,6.057459460833333e+18,6.0574594608333336e+16,100,1925.3574483394623,-1.9283168950000016e+16,1.0,95
