Best Score,Worst Score,Best Improvement,Average Improvement,Iterations,Time (s),Convergence Rate,Relative Error,Convergence Speed (Stable Iterations)
3.352845448135072e+17,9.333446412148022e+19,9.29991795766667e+19,9.29991795766667e+17,100,599.3923492431641,-2.2041072191666684e+16,1.0,95
