Best Score,Worst Score,Best Improvement,Average Improvement,Iterations,Time (s),Convergence Rate,Relative Error,Convergence Speed (Stable Iterations)
2.7587453360915848e+20,2.3280272374344146e+22,2.3004397840734987e+22,2.3004397840734987e+22,1,27.613747596740723,0.0,1.0,0
