Best Score,Worst Score,Best Improvement,Average Improvement,Iterations,Time (s),Convergence Rate,Relative Error,Convergence Speed (Stable Iterations)
4.802535485291811e+18,4.802535485291811e+18,inf,inf,1,97.7592761516571,0.0,1.0,0
