Iteration,Best Score
1,1.331535035239102e+19
2,1.1881166377430252e+19
3,1.145898637746909e+19
4,1.145898637746909e+19
5,1.1142934502546766e+19
6,1.0351534802611495e+19
7,9.76929667766328e+18
