Generation,Best Score
1,6.217013889271585e+17
2,1.9274305559382547e+17
3,1.9274305559382547e+17
4,1.9274305559382547e+17
5,1.9274305559382547e+17
6,1.9274305559382547e+17
7,1.9274305559382547e+17
8,1.9274305559382547e+17
9,1.9274305559382547e+17
10,1.9274305559382547e+17
11,1.9274305559382547e+17
