Iteration,Best Score
1,4.368055555938235e+17
2,4.368055555938235e+17
3,4.368055555938235e+17
4,4.222222222604919e+17
5,4.222222222604919e+17
6,4.222222222604919e+17
7,4.222222222604919e+17
8,4.222222222604919e+17
9,4.222222222604919e+17
10,4.222222222604919e+17
11,3.57743055593825e+17
12,3.57743055593825e+17
13,3.57743055593825e+17
14,3.57743055593825e+17
15,3.57743055593825e+17
16,3.57743055593825e+17
17,3.57743055593825e+17
18,3.57743055593825e+17
19,3.57743055593825e+17
20,3.57743055593825e+17
21,3.57743055593825e+17
22,3.57743055593825e+17
23,3.57743055593825e+17
24,3.57743055593825e+17
25,3.57743055593825e+17
26,3.57743055593825e+17
27,3.57743055593825e+17
28,3.57743055593825e+17
29,3.57743055593825e+17
30,3.57743055593825e+17
31,3.57743055593825e+17
32,3.57743055593825e+17
33,3.57743055593825e+17
34,3.487326389271557e+17
35,3.487326389271557e+17
36,3.487326389271557e+17
37,3.487326389271557e+17
38,3.487326389271557e+17
39,3.487326389271557e+17
40,3.487326389271557e+17
41,3.487326389271557e+17
42,3.487326389271557e+17
43,3.487326389271557e+17
44,3.487326389271557e+17
45,3.487326389271557e+17
46,3.487326389271557e+17
47,3.487326389271557e+17
48,3.487326389271557e+17
49,3.487326389271557e+17
50,3.487326389271557e+17
51,3.487326389271557e+17
52,3.487326389271557e+17
53,3.487326389271557e+17
54,3.487326389271557e+17
55,3.487326389271557e+17
56,3.487326389271557e+17
57,3.487326389271557e+17
58,3.487326389271557e+17
59,3.487326389271557e+17
60,3.487326389271557e+17
61,3.487326389271557e+17
62,3.487326389271557e+17
63,3.487326389271557e+17
64,3.487326389271557e+17
65,3.487326389271557e+17
66,3.487326389271557e+17
67,3.487326389271557e+17
68,3.487326389271557e+17
69,3.487326389271557e+17
70,3.487326389271557e+17
71,3.487326389271557e+17
72,3.487326389271557e+17
73,3.487326389271557e+17
74,3.487326389271557e+17
75,3.487326389271557e+17
76,3.487326389271557e+17
77,3.487326389271557e+17
78,3.487326389271557e+17
79,3.487326389271557e+17
80,3.487326389271557e+17
81,3.487326389271557e+17
82,3.487326389271557e+17
83,3.487326389271557e+17
84,3.487326389271557e+17
85,3.487326389271557e+17
86,3.487326389271557e+17
87,3.487326389271557e+17
88,3.487326389271557e+17
89,3.487326389271557e+17
90,3.487326389271557e+17
91,3.487326389271557e+17
92,3.487326389271557e+17
93,3.487326389271557e+17
94,3.487326389271557e+17
95,3.487326389271557e+17
96,3.487326389271557e+17
97,3.487326389271557e+17
98,3.487326389271557e+17
99,3.487326389271557e+17
100,3.487326389271557e+17
