Iteration,Best Score
1,9.29737847226051e+18
2,9.29737847226051e+18
3,9.29737847226051e+18
4,8.889045138927175e+18
5,8.889045138927175e+18
6,8.884878472260508e+18
7,8.766545138927174e+18
8,8.279826388927176e+18
9,8.272534722260508e+18
10,8.067534722260507e+18
11,8.067534722260507e+18
12,8.067534722260507e+18
13,8.067534722260507e+18
14,8.067534722260507e+18
15,7.52196180559384e+18
16,7.52196180559384e+18
17,7.52196180559384e+18
18,7.52196180559384e+18
19,7.52196180559384e+18
20,7.52196180559384e+18
21,7.52196180559384e+18
22,7.52196180559384e+18
23,7.338628472260507e+18
24,7.338628472260507e+18
25,7.246128472260507e+18
26,7.246128472260507e+18
27,7.246128472260507e+18
28,7.246128472260507e+18
29,7.246128472260507e+18
30,7.246128472260507e+18
31,7.246128472260507e+18
32,7.246128472260507e+18
33,7.246128472260507e+18
34,7.246128472260507e+18
35,7.246128472260507e+18
36,7.246128472260507e+18
37,7.246128472260507e+18
38,7.244461805593839e+18
39,7.244461805593839e+18
40,7.244461805593839e+18
41,7.244461805593839e+18
42,7.085868055593838e+18
43,7.085868055593838e+18
44,7.085868055593838e+18
45,7.085868055593838e+18
46,7.085868055593838e+18
47,6.823368055593837e+18
48,6.823368055593837e+18
49,6.442118055593837e+18
50,6.442118055593837e+18
51,6.442118055593837e+18
52,6.442118055593837e+18
53,6.442118055593837e+18
54,6.442118055593837e+18
55,6.237430555593837e+18
56,6.237430555593837e+18
57,6.237430555593837e+18
58,6.081180555593836e+18
59,5.753993055593834e+18
60,5.753993055593834e+18
61,5.572118055593834e+18
62,5.309618055593834e+18
63,5.309618055593834e+18
64,5.2412847222605e+18
65,5.2412847222605e+18
66,5.2412847222605e+18
67,5.236076388927167e+18
68,4.831128472260499e+18
69,4.641024305593832e+18
70,4.641024305593832e+18
71,4.641024305593832e+18
72,4.641024305593832e+18
73,4.641024305593832e+18
74,4.641024305593832e+18
75,4.4326909722604984e+18
76,4.4326909722604984e+18
77,4.2405034722604984e+18
78,4.2405034722604984e+18
79,4.2405034722604984e+18
80,4.1496701389271654e+18
81,4.1496701389271654e+18
82,4.114253472260499e+18
83,3.7158159722604984e+18
84,3.7158159722604984e+18
85,3.7158159722604984e+18
86,3.6132118055938324e+18
87,3.6132118055938324e+18
88,3.5049305555938314e+18
