Iteration,Best Score
1,9.961284722604922e+17
2,9.961284722604922e+17
3,9.961284722604922e+17
4,9.961284722604922e+17
5,9.961284722604922e+17
6,9.961284722604922e+17
7,9.961284722604922e+17
8,9.961284722604922e+17
9,9.961284722604922e+17
10,9.961284722604922e+17
11,9.961284722604922e+17
12,9.961284722604922e+17
13,9.961284722604922e+17
14,9.961284722604922e+17
15,9.961284722604922e+17
16,9.961284722604922e+17
17,9.961284722604922e+17
18,9.961284722604922e+17
19,9.961284722604922e+17
20,9.961284722604922e+17
21,9.961284722604922e+17
22,9.961284722604922e+17
23,9.961284722604922e+17
24,9.961284722604922e+17
25,9.961284722604922e+17
26,9.961284722604922e+17
27,9.961284722604922e+17
28,9.961284722604922e+17
29,9.961284722604922e+17
30,9.961284722604922e+17
31,9.961284722604922e+17
32,9.961284722604922e+17
33,9.961284722604922e+17
34,9.961284722604922e+17
35,9.961284722604922e+17
36,9.961284722604922e+17
37,9.961284722604922e+17
38,9.961284722604922e+17
39,9.961284722604922e+17
40,9.961284722604922e+17
41,9.961284722604922e+17
42,9.961284722604922e+17
43,9.961284722604922e+17
44,9.961284722604922e+17
45,9.961284722604922e+17
46,9.961284722604922e+17
47,9.961284722604922e+17
48,9.961284722604922e+17
49,9.961284722604922e+17
50,9.961284722604922e+17
51,9.961284722604922e+17
52,9.961284722604922e+17
53,9.961284722604922e+17
54,9.961284722604922e+17
55,9.961284722604922e+17
56,9.961284722604922e+17
57,9.961284722604922e+17
58,9.961284722604922e+17
59,9.961284722604922e+17
60,9.961284722604922e+17
61,9.961284722604922e+17
62,9.961284722604922e+17
63,9.961284722604922e+17
64,9.961284722604922e+17
65,9.961284722604922e+17
66,9.961284722604922e+17
67,9.961284722604922e+17
68,9.961284722604922e+17
69,9.961284722604922e+17
70,9.961284722604922e+17
71,9.961284722604922e+17
72,9.961284722604922e+17
73,9.961284722604922e+17
74,9.961284722604922e+17
75,9.961284722604922e+17
76,9.961284722604922e+17
77,9.961284722604922e+17
78,9.961284722604922e+17
79,9.961284722604922e+17
80,9.961284722604922e+17
81,9.961284722604922e+17
82,9.961284722604922e+17
83,9.961284722604922e+17
84,9.961284722604922e+17
85,9.961284722604922e+17
86,9.961284722604922e+17
87,9.961284722604922e+17
88,9.961284722604922e+17
89,9.961284722604922e+17
90,9.961284722604922e+17
91,9.961284722604922e+17
92,9.961284722604922e+17
93,9.961284722604922e+17
94,9.961284722604922e+17
95,9.961284722604922e+17
96,8.431076389271584e+17
97,8.24878472260492e+17
98,8.24878472260492e+17
99,8.231076389271583e+17
100,7.995138889271584e+17
