Best Score,Worst Score,Best Improvement,Average Improvement,Iterations,Time (s),Convergence Rate,Relative Error,Convergence Speed (Stable Iterations)
7.17907135646841e+17,2.0153399472731357e+20,inf,inf,100,328.83819937705994,-6704261558333331.0,1.0,2
