Best Score,Worst Score,Best Improvement,Average Improvement,Iterations,Time (s),Convergence Rate,Relative Error,Convergence Speed (Stable Iterations)
6.157177321480178e+18,9.515407736631473e+20,9.453835963416672e+20,9.453835963416672e+18,100,1011.971625328064,-4.269115508333342e+16,1.0,96
