Best Score,Worst Score,Best Improvement,Average Improvement,Iterations,Time (s),Convergence Rate,Relative Error,Convergence Speed (Stable Iterations)
6.08158318980174e+17,6.342740138146839e+18,2.8138705000001536e+16,inf,100,994.5423464775085,-2.1977303666666696e+16,1.0,20
