Best Score,Worst Score,Best Improvement,Average Improvement,Iterations,Time (s),Convergence Rate,Relative Error,Convergence Speed (Stable Iterations)
1.4750139814200928e+16,7.179071356475357e+17,1.582093333333337e+17,7990420407196986.0,88,33.73958921432495,-7990420407196986.0,1.0,77
