Best Score,Worst Score,Best Improvement,Average Improvement,Iterations,Time (s),Convergence Rate,Relative Error,Convergence Speed (Stable Iterations)
2.1404513892715872e+17,2.692993055559388e+19,2.6715885416666722e+19,2.6715885416666723e+17,100,1017.5375335216522,-4756770833333331.0,1.0,95
