Best Score,Worst Score,Best Improvement,Average Improvement,Iterations,Time (s),Convergence Rate,Relative Error,Convergence Speed (Stable Iterations)
4.5340461681824676e+18,8.715623583189408e+20,inf,inf,2,15.379644632339478,0.0,1.0,1
