Best Score,Worst Score,Best Improvement,Average Improvement,Iterations,Time (s),Convergence Rate,Relative Error,Convergence Speed (Stable Iterations)
1.4221521369479863e+20,2.023442459616183e+21,1.8812272459213845e+21,1.8812272459213845e+21,1,26.37292718887329,0.0,1.0,0
