Best Score,Worst Score,Best Improvement,Average Improvement,Iterations,Time (s),Convergence Rate,Relative Error,Convergence Speed (Stable Iterations)
1.6340177827884067e+19,inf,0,0.0,92,25.886858224868774,-5.13479518760866e+17,1.0,0
