Best Score,Worst Score,Best Improvement,Average Improvement,Iterations,Time (s),Convergence Rate,Relative Error,Convergence Speed (Stable Iterations)
2.838796945547449e+19,1.1962775687363976e+21,1.1678895992809231e+21,1.1678895992809231e+21,1,29.740894317626953,0.0,1.0,0
