Best Score,Worst Score,Best Improvement,Average Improvement,Iterations,Time (s),Convergence Rate,Relative Error,Convergence Speed (Stable Iterations)
6111653127969876.0,1.586918814009642e+19,1.586307648696845e+19,1.5401045132979075e+17,103,141.26286482810974,-1.5401045132979075e+17,1.0,61
