Best Score,Worst Score,Best Improvement,Average Improvement,Iterations,Time (s),Convergence Rate,Relative Error,Convergence Speed (Stable Iterations)
2.2572820421066544e+16,2.5627784008163328e+17,-7.861954731703763e+19,-8.934039467845185e+17,88,179.3951461315155,-8.979008907115205e+17,1.0,0
